experiment,label,node_id,sub_id,name,operator_type,chosen_core,core_class,runtime_cycles,onchip_energy_pj,offchip_energy_pj
vector_tpu,Vector+TPU,237,0,pinn_potential_newton_2_log_term2_598,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,238,0,pinn_potential_newton_2_log_term3_601,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,239,0,pinn_potential_newton_2_log_term4_604,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,240,0,pinn_potential_newton_2_log_acc1_606,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,241,0,pinn_potential_newton_2_log_acc2_608,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,242,0,pinn_potential_newton_2_log_acc3_610,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,243,0,pinn_potential_newton_2_logscale_613,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,244,0,pinn_potential_newton_2_sum_615,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,245,0,pinn_potential_newton_2_resneg_618,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,246,0,pinn_potential_newton_2_res_620,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,247,0,pinn_potential_newton_2_inv_r_622,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,248,0,pinn_potential_newton_2_slopecorr_625,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,249,0,pinn_potential_newton_2_slope_628,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,250,0,pinn_potential_newton_2_inv_slope_630,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,251,0,pinn_potential_newton_2_correction_632,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,252,0,pinn_potential_newton_2_corrneg_635,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,253,0,pinn_potential_newton_2_update_637,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,254,0,pinn_potential_newton_3_scale_640,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,255,0,pinn_potential_newton_3_shift_643,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,256,0,pinn_potential_newton_3_log_sq_646,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,257,0,pinn_potential_newton_3_log_cu_648,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,258,0,pinn_potential_newton_3_log_qu_650,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,259,0,pinn_potential_newton_3_log_term2_653,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,260,0,pinn_potential_newton_3_log_term3_656,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,261,0,pinn_potential_newton_3_log_term4_659,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,262,0,pinn_potential_newton_3_log_acc1_661,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,263,0,pinn_potential_newton_3_log_acc2_663,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,264,0,pinn_potential_newton_3_log_acc3_665,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,265,0,pinn_potential_newton_3_logscale_668,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,266,0,pinn_potential_newton_3_sum_670,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,267,0,pinn_potential_newton_3_resneg_673,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,268,0,pinn_potential_newton_3_res_675,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,269,0,pinn_potential_newton_3_inv_r_677,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,270,0,pinn_potential_newton_3_slopecorr_680,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,271,0,pinn_potential_newton_3_slope_683,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,272,0,pinn_potential_newton_3_inv_slope_685,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,273,0,pinn_potential_newton_3_correction_687,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,274,0,pinn_potential_newton_3_corrneg_690,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,275,0,pinn_potential_newton_3_update_692,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,276,0,pinn_potential_newton_4_scale_695,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,277,0,pinn_potential_newton_4_shift_698,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,278,0,pinn_potential_newton_4_log_sq_701,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,279,0,pinn_potential_newton_4_log_cu_703,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,280,0,pinn_potential_newton_4_log_qu_705,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,281,0,pinn_potential_newton_4_log_term2_708,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,282,0,pinn_potential_newton_4_log_term3_711,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,283,0,pinn_potential_newton_4_log_term4_714,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,284,0,pinn_potential_newton_4_log_acc1_716,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,285,0,pinn_potential_newton_4_log_acc2_718,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,286,0,pinn_potential_newton_4_log_acc3_720,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,287,0,pinn_potential_newton_4_logscale_723,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,288,0,pinn_potential_newton_4_sum_725,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,289,0,pinn_potential_newton_4_resneg_728,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,290,0,pinn_potential_newton_4_res_730,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,291,0,pinn_potential_newton_4_inv_r_732,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,292,0,pinn_potential_newton_4_slopecorr_735,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,293,0,pinn_potential_newton_4_slope_738,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,294,0,pinn_potential_newton_4_inv_slope_740,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,295,0,pinn_potential_newton_4_correction_742,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,296,0,pinn_potential_newton_4_corrneg_745,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,297,0,pinn_potential_newton_4_update_747,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,298,0,pinn_potential_newton_5_scale_750,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,299,0,pinn_potential_newton_5_shift_753,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,300,0,pinn_potential_newton_5_log_sq_756,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,301,0,pinn_potential_newton_5_log_cu_758,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,302,0,pinn_potential_newton_5_log_qu_760,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,303,0,pinn_potential_newton_5_log_term2_763,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,304,0,pinn_potential_newton_5_log_term3_766,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,305,0,pinn_potential_newton_5_log_term4_769,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,306,0,pinn_potential_newton_5_log_acc1_771,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,307,0,pinn_potential_newton_5_log_acc2_773,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,308,0,pinn_potential_newton_5_log_acc3_775,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,309,0,pinn_potential_newton_5_logscale_778,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,310,0,pinn_potential_newton_5_sum_780,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,311,0,pinn_potential_newton_5_resneg_783,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,312,0,pinn_potential_newton_5_res_785,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,313,0,pinn_potential_newton_5_inv_r_787,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,314,0,pinn_potential_newton_5_slopecorr_790,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,315,0,pinn_potential_newton_5_slope_793,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,316,0,pinn_potential_newton_5_inv_slope_795,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,317,0,pinn_potential_newton_5_correction_797,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,318,0,pinn_potential_newton_5_corrneg_800,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,319,0,pinn_potential_newton_5_update_802,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,320,0,pinn_potential_inv_r_804,reciprocal,0,vector,32.0,32.0,8.0
vector_tpu,Vector+TPU,321,0,pinn_potential_inv_r_sq_807,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,322,0,pinn_potential_inv_r_cu_809,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,323,0,pinn_potential_frac_812,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,324,0,pinn_potential_fracneg_815,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,325,0,pinn_potential_term1_818,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,326,0,pinn_potential_corr_821,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,327,0,pinn_potential_term2_824,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,328,0,pinn_potential_out_826,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,329,0,pinn_source_828,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,330,0,pinn_psi_sq_831,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,331,0,pinn_source_neg_834,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,332,0,pinn_residual_836,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,333,0,pinn_residual_sq_839,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,334,0,pinn_loss_841,reducemean,0,vector,56.0,56.0,14.0
vector_tpu,Vector+TPU,335,0,pinn_backprop_out_843,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,336,0,pinn_h2_sq_846,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,337,0,pinn_h2_sq_neg_849,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,338,0,pinn_h2_grad_852,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,339,0,pinn_grad_h2_854,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,340,0,pinn_backprop_h2_856,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,341,0,pinn_h1_sq_859,pow,0,vector,40.0,40.0,10.0
vector_tpu,Vector+TPU,342,0,pinn_h1_sq_neg_862,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,343,0,pinn_h1_grad_865,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,344,0,pinn_grad_h1_867,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,345,0,pinn_backprop_h1_869,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,346,0,grad_w1_871,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,347,0,grad_w2_873,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,348,0,grad_w3_875,matmul,1,matrix,120.0,480.0,120.0
vector_tpu,Vector+TPU,349,0,grad_fourier_t_877,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,350,0,grad_fourier_x_879,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,351,0,adam_w1_scale_882,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,352,0,adam_w1_885,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,353,0,adam_w2_scale_888,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,354,0,adam_w2_891,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,355,0,adam_w3_scale_894,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,356,0,adam_w3_897,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,357,0,adam_fourier_t_scale_900,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,358,0,adam_fourier_t_903,add,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,359,0,adam_fourier_x_scale_906,mul,0,vector,24.0,24.0,6.0
vector_tpu,Vector+TPU,360,0,adam_fourier_x_909,add,0,vector,24.0,24.0,6.0
